nombre_carrera,universidad,tipo_universidad,ciudad,comunidad_autonoma,modalidad,duracion_años,creditos_ects,rama_conocimiento,nota_corte,plazas,idioma,url_info
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,11.8,45,Español/Inglés,https://www.uic.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,10.6,65,Valenciano/Español,https://www.uji.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,10.8,60,Español/Inglés,https://www.uloyola.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,9.7,70,Valenciano/Español,https://www.umh.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,10.8,30,Español/Inglés,https://www.nebrija.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,10.1,95,Español,https://www.upo.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,10.0,70,Español,https://www.upct.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,12.0,60,Catalán/Español,https://www.upc.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,10.8,90,Español/Inglés,https://www.upm.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,9.2,80,Valenciano/Español,https://www.upv.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,9.8,55,Catalán/Español/Inglés,https://www.upf.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.0,45,Español/Inglés,https://www.comillas.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Ingeniería y Arquitectura,11.0,85,Español/Vasco,https://www.unavarra.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.1,90,Español,https://www.urjc.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,10.3,75,Catalán/Español,https://www.urv.cat
Grado en Diseño Industrial y Desarrollo del Producto,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Ingeniería y Arquitectura,10.6,30,Español/Inglés,https://www.usj.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Ingeniería y Arquitectura,10.2,60,Gallego/Español,https://www.udc.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.3,100,Español,https://www.uah.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,10.0,90,Valenciano/Español,https://www.ua.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,9.9,90,Español,https://www.ual.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,10.3,80,Catalán/Español,https://www.ub.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,11.3,80,Español,https://www.ubu.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Ingeniería y Arquitectura,9.3,70,Español,https://www.unican.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,4,240,Ingeniería y Arquitectura,11.2,80,Español,https://www.uclm.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Cádiz,Pública,Cádiz,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,10.7,85,Español,https://www.uca.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Córdoba,Pública,Córdoba,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,10.9,65,Español,https://www.uco.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Ingeniería y Arquitectura,11.7,55,Español/Inglés,https://www.deusto.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Extremadura,Pública,Badajoz,Extremadura,Presencial,4,240,Ingeniería y Arquitectura,11.4,65,Español,https://www.unex.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Girona,Pública,Girona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,10.5,75,Catalán/Español,https://www.udg.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Granada,Pública,Granada,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.3,85,Español,https://www.ugr.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Huelva,Pública,Huelva,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,9.4,95,Español,https://www.uhu.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Jaén,Pública,Jaén,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,9.2,55,Español,https://www.ujaen.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de La Laguna,Pública,San Cristóbal de La Laguna,Islas Canarias,Presencial,4,240,Ingeniería y Arquitectura,11.3,70,Español,https://www.ull.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de La Rioja,Pública,Logroño,La Rioja,Presencial,4,240,Ingeniería y Arquitectura,9.3,95,Español,https://www.unirioja.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Las Palmas de Gran Canaria,Pública,Las Palmas de G.C.,Islas Canarias,Presencial,4,240,Ingeniería y Arquitectura,11.8,70,Español,https://www.ulpgc.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de León,Pública,León,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,9.1,80,Español,https://www.unileon.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Lleida,Pública,Lleida,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,12.0,80,Catalán/Español,https://www.udl.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Mondragón,Privada,Mondragón,País Vasco,Presencial,4,240,Ingeniería y Arquitectura,11.0,60,Vasco/Español,https://www.mondragon.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Murcia,Pública,Murcia,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,10.3,100,Español,https://www.um.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Málaga,Pública,Málaga,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,9.4,85,Español,https://www.uma.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Navarra,Privada,Pamplona,Navarra,Presencial,4,240,Ingeniería y Arquitectura,10.5,30,Español/Inglés,https://www.unav.edu
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Oviedo,Pública,Oviedo,Asturias,Presencial,4,240,Ingeniería y Arquitectura,11.7,70,Español,https://www.uniovi.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Salamanca,Pública,Salamanca,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,10.7,90,Español,https://www.usal.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Santiago de Compostela,Pública,Santiago de Compostela,Galicia,Presencial,4,240,Ingeniería y Arquitectura,11.6,55,Gallego/Español,https://www.usc.gal
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Sevilla,Pública,Sevilla,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.2,55,Español,https://www.us.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,10.1,80,Valenciano/Español,https://www.uv.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Valladolid,Pública,Valladolid,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,9.2,90,Español,https://www.uva.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Vigo,Pública,Vigo,Galicia,Presencial,4,240,Ingeniería y Arquitectura,10.2,60,Gallego/Español,https://www.uvigo.gal
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de Zaragoza,Pública,Zaragoza,Aragón,Presencial,4,240,Ingeniería y Arquitectura,10.8,85,Español,https://www.unizar.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad de las Islas Baleares,Pública,Palma de Mallorca,Islas Baleares,Presencial,4,240,Ingeniería y Arquitectura,9.3,85,Catalán/Español,https://www.uib.es
Grado en Diseño Industrial y Desarrollo del Producto,Universidad del País Vasco,Pública,Bilbao,País Vasco,Presencial,4,240,Ingeniería y Arquitectura,10.9,65,Vasco/Español,https://www.ehu.eus
Grado en Ingeniería Aeroespacial,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,13.0,110,Español,https://www.upct.es
Grado en Ingeniería Aeroespacial,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,13.8,70,Catalán/Español,https://www.upc.edu
Grado en Ingeniería Aeroespacial,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,13.3,95,Español/Inglés,https://www.upm.es
Grado en Ingeniería Aeroespacial,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,12.9,75,Valenciano/Español,https://www.upv.es
Grado en Ingeniería Agrónoma,IE University,Privada,Segovia,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,9.5,90,Español/Inglés,https://www.ie.edu
Grado en Ingeniería Agrónoma,Universidad Alfonso X el Sabio,Privada,Villanueva de la Cañada,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,9.3,45,Español,https://www.uax.es
Grado en Ingeniería Agrónoma,Universidad Autónoma de Barcelona,Pública,Bellaterra,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,11.3,120,Catalán/Español,https://www.uab.cat
Grado en Ingeniería Agrónoma,Universidad Autónoma de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,10.1,85,Español,https://www.uam.es
Grado en Ingeniería Agrónoma,Universidad CEU Cardenal Herrera,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,8.9,50,Español,https://www.uchceu.es
Grado en Ingeniería Agrónoma,Universidad CEU San Pablo,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,9.9,45,Español/Inglés,https://www.uspceu.com
Grado en Ingeniería Agrónoma,Universidad Carlos III de Madrid,Pública,Getafe,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,11.3,135,Español/Inglés,https://www.uc3m.es
Grado en Ingeniería Agrónoma,Universidad Católica de Murcia (UCAM),Privada,Murcia,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,10.7,90,Español/Inglés,https://www.ucam.edu
Grado en Ingeniería Agrónoma,Universidad Católica de Valencia,Privada,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,8.5,70,Español,https://www.ucv.es
Grado en Ingeniería Agrónoma,Universidad Complutense de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,12.1,75,Español,https://www.ucm.es
Grado en Ingeniería Agrónoma,Universidad Francisco de Vitoria,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,10.2,85,Español/Inglés,https://www.ufv.es
Grado en Ingeniería Agrónoma,Universidad Internacional de Cataluña,Privada,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,10.7,65,Español/Inglés,https://www.uic.es
Grado en Ingeniería Agrónoma,Universidad Jaume I,Pública,Castellón de la Plana,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,8.8,65,Valenciano/Español,https://www.uji.es
Grado en Ingeniería Agrónoma,Universidad Loyola Andalucía,Privada,Sevilla,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,9.2,90,Español/Inglés,https://www.uloyola.es
Grado en Ingeniería Agrónoma,Universidad Miguel Hernández,Pública,Elche,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,10.9,125,Valenciano/Español,https://www.umh.es
Grado en Ingeniería Agrónoma,Universidad Nebrija,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,10.4,40,Español/Inglés,https://www.nebrija.es
Grado en Ingeniería Agrónoma,Universidad Pablo de Olavide,Pública,Sevilla,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,11.5,120,Español,https://www.upo.es
Grado en Ingeniería Agrónoma,Universidad Politécnica de Cartagena,Pública,Cartagena,Región de Murcia,Presencial,4,240,Ingeniería y Arquitectura,10.0,140,Español,https://www.upct.es
Grado en Ingeniería Agrónoma,Universidad Politécnica de Cataluña,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,9.2,125,Catalán/Español,https://www.upc.edu
Grado en Ingeniería Agrónoma,Universidad Politécnica de Madrid,Pública,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,10.3,75,Español/Inglés,https://www.upm.es
Grado en Ingeniería Agrónoma,Universidad Politécnica de Valencia,Pública,Valencia,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,9.4,65,Valenciano/Español,https://www.upv.es
Grado en Ingeniería Agrónoma,Universidad Pompeu Fabra,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,11.5,110,Catalán/Español/Inglés,https://www.upf.edu
Grado en Ingeniería Agrónoma,Universidad Pontificia Comillas,Privada,Madrid,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,9.8,85,Español/Inglés,https://www.comillas.edu
Grado en Ingeniería Agrónoma,Universidad Pública de Navarra,Pública,Pamplona,Navarra,Presencial,4,240,Ingeniería y Arquitectura,9.2,90,Español/Vasco,https://www.unavarra.es
Grado en Ingeniería Agrónoma,Universidad Rey Juan Carlos,Pública,Móstoles,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,8.5,150,Español,https://www.urjc.es
Grado en Ingeniería Agrónoma,Universidad Rovira i Virgili,Pública,Tarragona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,10.6,125,Catalán/Español,https://www.urv.cat
Grado en Ingeniería Agrónoma,Universidad San Jorge,Privada,Zaragoza,Aragón,Presencial,4,240,Ingeniería y Arquitectura,10.1,75,Español/Inglés,https://www.usj.es
Grado en Ingeniería Agrónoma,Universidad de A Coruña,Pública,A Coruña,Galicia,Presencial,4,240,Ingeniería y Arquitectura,10.7,90,Gallego/Español,https://www.udc.es
Grado en Ingeniería Agrónoma,Universidad de Alcalá,Pública,Alcalá de Henares,Comunidad de Madrid,Presencial,4,240,Ingeniería y Arquitectura,9.0,60,Español,https://www.uah.es
Grado en Ingeniería Agrónoma,Universidad de Alicante,Pública,Alicante,Comunidad Valenciana,Presencial,4,240,Ingeniería y Arquitectura,10.9,65,Valenciano/Español,https://www.ua.es
Grado en Ingeniería Agrónoma,Universidad de Almería,Pública,Almería,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,10.9,140,Español,https://www.ual.es
Grado en Ingeniería Agrónoma,Universidad de Barcelona,Pública,Barcelona,Cataluña,Presencial,4,240,Ingeniería y Arquitectura,10.1,65,Catalán/Español,https://www.ub.edu
Grado en Ingeniería Agrónoma,Universidad de Burgos,Pública,Burgos,Castilla y León,Presencial,4,240,Ingeniería y Arquitectura,8.9,105,Español,https://www.ubu.es
Grado en Ingeniería Agrónoma,Universidad de Cantabria,Pública,Santander,Cantabria,Presencial,4,240,Ingeniería y Arquitectura,8.8,90,Español,https://www.unican.es
Grado en Ingeniería Agrónoma,Universidad de Castilla-La Mancha,Pública,Ciudad Real,Castilla-La Mancha,Presencial,4,240,Ingeniería y Arquitectura,10.0,120,Español,https://www.uclm.es
Grado en Ingeniería Agrónoma,Universidad de Cádiz,Pública,Cádiz,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,10.8,105,Español,https://www.uca.es
Grado en Ingeniería Agrónoma,Universidad de Córdoba,Pública,Córdoba,Andalucía,Presencial,4,240,Ingeniería y Arquitectura,8.6,65,Español,https://www.uco.es
Grado en Ingeniería Agrónoma,Universidad de Deusto,Privada,Bilbao,País Vasco,Presencial,4,240,Ingeniería y Arquitectura,10.6,40,Español/Inglés,https://www.deusto.es
